TRUE,M5,M2,M1,M3,M4,Domain
0,0.00585,0.0146,0.012805074,0.011643044,0.009503552,meituan
0,0.00585,0.0275,0.17791092,0.108786552,0.126517644,taobaocdn
0,0.00585,0.0222,0.14062658,0.086535948,0.100328606,ikea
0,0.00585,0.0213,0.1663289,0.10223734,0.11811023,alibaba
0,0.00585,0.0592,0.09686133,0.060756798,0.069332931,haibao
0,0.00585,0.0116,0.119855076,0.073273046,0.086388553,vip
0,0.00585,0.011,0.18517596,0.114185576,0.130823172,xplxpt
0,0.00585,0.0213,0.11577764,0.070746584,0.083594348,alimama
0,0.00585,0.0213,0.34898835,0.21043301,0.247021845,scene7
0,0.00585,0.0073,0.42208531,0.256171186,0.296779717,surex
0,0.00585,0.0989,0.008774847,0.009264908,0.006652393,taobao
0,0.00585,0.0213,0.008427084,0.00653625,0.008298959,vmall
0,0.00585,0.0079,0.1539202,0.09615212,0.10840414,aliimg
0,0.00585,0.0257,0.007413924,0.006408354,0.007229747,wmapi
0,0.00585,0.0257,0.16085139,0.099230834,0.114065973,360buyimg
0,0.00585,0.0115,0.011830986,0.009578592,0.00993169,atobo
0,0.00585,0.0209,0.014042467,0.01034548,0.011899727,blizzard
0,0.00585,0.0108,0.009467632,0.006200579,0.009747342,alimama
0,0.00585,0.0343,0.005996406,0.004797844,0.006807484,images-amazon
0,0.00585,0.016,0.09078926,0.057193556,0.065022482,myshopify
0,0.00585,0.0118,0.1539202,0.09607212,0.10846414,etao
0,0.0058,0.0106,0.007607669,0.008524601,0.005835368,yhd
0,0.0058,0.0592,0.009591252,0.009034751,0.007733876,360buyimg
0,0.0058,0.0194,0.13947845,0.08492707,0.100184915,sybljd
0,0.0058,0.0146,0.098811805,0.063487083,0.069498264,ebaystatic
0,0.0058,0.011,0.10034886,0.064169316,0.070754202,alimama
0,0.0058,0.011,0.14981008,0.090126048,0.108167056,alibaba
0,0.0058,0.0234,0.007973403,0.006424042,0.007831382,vmall
0,0.0058,0.1088,0.15785563,0.098153378,0.111398941,tmall
0,0.0058,0.0592,0.100610524,0.062526314,0.072287367,tmall
0,0.0058,0.0592,0.091323346,0.056874008,0.065846342,hnssyhbkj
0,0.0058,0.0283,0.0035716,0.00466296,0.00409012,ocj
0,0.0058,0.0194,0.007973403,0.009264042,0.005701382,mi
0,0.0058,0.011,0.15913317,0.095959902,0.114513219,taobaocdn
0,0.0058,0.0213,0.1267235,0.0790341,0.08993645,alibaba
0,0.0058,0.0592,0.00297606,0.006425636,0.002083242,jinshavip222
0,0.0058,0.0079,0.014423937,0.012494362,0.010696756,mallog
0,0.00575,0.0369,0.008018673,0.006731204,0.007623071,meituan
0,0.00575,0.0592,0.09466621,0.059759726,0.067496347,aliimg
0,0.00575,0.0292,0.005178988,0.004627393,0.005935292,vmall
0,0.00575,0.011,0.095021546,0.058652928,0.068735082,wmapi
0,0.00575,0.0116,0.09295836,0.057935016,0.066900852,tbcdn
0,0.00575,0.0116,0.008299738,0.005659843,0.008749817,atobo
0,0.00575,0.0292,0.3980522,0.24131132,0.28022654,alibaba
0,0.00575,0.2566,0.1154564,0.07331384,0.08123948,vmall
0,0.00575,0.0213,0.010762602,0.009897561,0.008403821,bookmall
0,0.00575,0.0213,0.13857141,0.084062846,0.099759987,airchina
0,0.00575,0.0107,0.2353124,0.14446744,0.16570868,yihaodianimg
0,0.00575,0.0124,0.104530185,0.066318111,0.07392113,smaier
0,0.00575,0.0229,0.17819321,0.111355926,0.124855247,jd
0,0.00575,0.0213,0.11180842,0.068205052,0.080875894,huiqituan
0,0.00575,0.0213,0.20859522,0.125957132,0.148866654,bookmall
0,0.00575,0.0213,0.014423937,0.008894362,0.013366756,taobao
0,0.00575,0.0587,0.09279767,0.059918602,0.065228369,ttgv
0,0.00575,0.0213,0.12167147,0.077522882,0.085230029,meituan
0,0.00575,0.0071,0.104530185,0.066198111,0.07401113,vmall
0,0.00575,0.0229,0.2631293,0.15787758,0.18764051,aliimg
0,0.0057,0.0138,0.009133846,0.005920308,0.009483692,suning
0,0.0057,0.0403,0.15913317,0.096719902,0.113883219,taobaocdn
0,0.0057,0.0159,0.1427863,0.08807178,0.10157041,ocj
0,0.0057,0.0257,0.009133846,0.007280308,0.008463692,lemall
0,0.0057,0.0159,0.25861555,0.15904933,0.181540885,yhd
0,0.0057,0.0343,0.013156444,0.008813866,0.011939511,tmall
0,0.0057,0.0257,0.35967958,0.220287748,0.251835706,tmall
0,0.0057,0.0106,0.012093395,0.009256037,0.010385377,taobaocdn
0,0.0057,0.0116,0.106541455,0.065844873,0.076559019,hc360
0,0.0057,0.0116,0.09935242,0.060171452,0.072546694,ksmobile
0,0.0057,0.0166,0.007115364,0.008429218,0.005280755,blizzard
0,0.0057,0.0403,0.012094557,0.011816734,0.00846619,ebaystatic
0,0.0057,0.0109,0.18919516,0.117277096,0.133036612,ocj
0,0.0057,0.0161,0.10090849,0.065025094,0.070695943,tmall
0,0.0057,0.0587,0.1533221,0.09623326,0.10756547,egou
0,0.0057,0.0403,0.010667443,0.010600466,0.00773721,360buyimg
0,0.0057,0.0159,0.010191262,0.009834757,0.007763883,tbcdn
0,0.0057,0.0106,0.0957537,0.06105222,0.06774759,tbcdn
0,0.0057,0.0183,0.16846958,0.101121748,0.121318706,tmall
0,0.00565,0.0575,0.1417712,0.08794272,0.10046984,vmall
0,0.00565,0.011,0.007307589,0.005024553,0.008025312,mi
0,0.00565,0.0257,0.004235357,0.003661214,0.00551475,alimama
0,0.00565,0.0183,0.10382819,0.064456914,0.074449733,rakuten
0,0.00565,0.0159,0.11226398,0.070678388,0.079484786,mi
0,0.00565,0.0177,0.009352714,0.007611628,0.0084369,alibaba
0,0.00565,0.0116,0.002346396,0.001967838,0.004612477,ksmobile
0,0.00565,0.0213,0.20622432,0.124374592,0.147267024,yhd
0,0.00565,0.0079,0.100654036,0.061272422,0.073187825,aliimg
0,0.00565,0.0241,0.18517596,0.112425576,0.132023172,bookmall
0,0.00565,0.0989,0.007849962,0.008829977,0.005794973,jumei
0,0.00565,0.0123,0.009179503,0.009507702,0.006815652,ksmobile
0,0.00565,0.0079,0.1334498,0.08038988,0.09656486,mallog
0,0.00565,0.0989,0.009985536,0.010191322,0.007229875,vmall
0,0.00565,0.0183,0.005894035,0.004856421,0.006525825,ebuy
0,0.00565,0.0587,0.005313605,0.007508163,0.003869524,dangdang
0,0.00565,0.0575,0.007434428,0.007700657,0.0061641,74rz
0,0.00565,0.0159,0.12483373,0.078740238,0.087893611,api
0,0.00565,0.0159,0.013475001,0.011565001,0.010212501,feidee
0,0.00565,0.0315,0.22877023,0.141502138,0.160349161,csai
0,0.00565,0.0575,0.09705341,0.062752046,0.067937387,fonts
0,0.00565,0.0277,0.09786689,0.059200134,0.071536823,aliimg
0,0.00565,0.0163,0.007722437,0.009113462,0.005435706,yhd
0,0.00565,0.0177,0.14733219,0.091759314,0.104002533,yihaodianimg
0,0.00565,0.0194,0.12005478,0.072872868,0.086798346,fonts
0,0.0056,0.1088,0.009591252,0.009154751,0.007523876,yihaodianimg
0,0.0056,0.0072,0.007622272,0.006213363,0.00746559,sevhk
1,0.0056,0.0213,0.17880696,0.107604176,0.128284872,onlinedown
0,0.0056,0.0177,0.009377658,0.006346595,0.009384361,vmall
0,0.0056,0.022,0.011321843,0.008153106,0.01026529,360buyimg
0,0.0056,0.0116,0.009305418,0.006943251,0.008853793,ocj
0,0.0056,0.0136,0.003715962,0.004589577,0.004191173,feidee
0,0.0056,0.0178,0.13530964,0.084065784,0.095916748,vip
0,0.0056,0.011,0.17617938,0.105827628,0.126595566,alimama
0,0.0056,0.0343,0.12688234,0.078209404,0.090617638,etao
0,0.0056,0.0106,0.2244395,0.1377837,0.15812765,feidee
0,0.0056,0.0063,0.006749004,0.006849402,0.005984303,onlinedown
0,0.0056,0.0213,0.12099409,0.076836454,0.084875863,rakuten
0,0.0056,0.0159,0.006769985,0.008181991,0.00500899,feidee
0,0.0056,0.0102,0.008891046,0.007134628,0.008233732,jd
0,0.0056,0.0257,0.005853444,0.007952066,0.004127411,vip
0,0.0056,0.0073,0.012553155,0.008371893,0.011517209,meituan
0,0.0056,0.0283,0.12667456,0.079684736,0.089272192,vmall
0,0.0056,0.0108,0.15220335,0.09532201,0.106902345,taobao
0,0.0056,0.0587,0.009467632,0.009680579,0.006987342,suning
0,0.0056,0.0161,0.15944374,0.100146244,0.111610618,vmall
0,0.00555,0.0166,0.18504485,0.11262691,0.131661395,blizzard
0,0.00555,0.0116,0.0949122,0.05786732,0.06907854,vmall
0,0.00555,0.1088,0.110003114,0.067361868,0.07931218,ocj
0,0.00555,0.0587,0.005519837,0.007511902,0.004043886,yhd
0,0.00555,0.0116,0.00606218,0.006917308,0.005113526,meituan
0,0.00555,0.0587,0.11577764,0.073546584,0.081314348,aliimg
0,0.00555,0.0159,0.012093395,0.010896037,0.009065377,transrush
0,0.00555,0.0106,0.011416525,0.006849915,0.011321568,etao
0,0.00555,0.0257,0.09303594,0.058541564,0.066415158,jumei
0,0.00555,0.0106,0.009292424,0.006295454,0.009294697,airchina
0,0.00555,0.0138,0.1462242,0.08813452,0.10538694,tbcdn
0,0.00555,0.0079,0.007170588,0.005862353,0.007179412,wmapi
0,0.00555,0.0116,0.007514328,0.006308597,0.00724003,ymvip1005
0,0.00555,0.0183,0.006998837,0.006399302,0.006579186,ddvip
0,0.00555,0.0118,0.23242891,0.141937346,0.164170237,vmall
0,0.00555,0.0209,0.005790144,0.005994086,0.005493101,amazon
0,0.00555,0.0106,0.006388664,0.007433198,0.005102065,lemall
0,0.00555,0.0213,0.007607669,0.008404601,0.005775368,yihaodianimg
0,0.00555,0.0989,0.2631293,0.16203758,0.18440051,ocj
0,0.0055,0.0159,0.08543825,0.05522295,0.060136775,suning
0,0.0055,0.0403,0.22397575,0.13778545,0.157533025,ebimall
0,0.0055,0.0138,0.009558946,0.006855368,0.009151262,taobao
0,0.0055,0.1653,0.09299123,0.060114738,0.065153861,yhd
0,0.0055,0.0106,0.011557967,0.00769478,0.010820577,tbcdn
0,0.0055,0.0112,0.16854951,0.104289706,0.118914657,mi
0,0.0055,0.0213,0.17409927,0.105459562,0.124419489,blizzard
0,0.0055,0.0575,0.18955526,0.115813156,0.134428682,atobo
0,0.0055,0.0234,0.009352714,0.006131628,0.0094569,vip
0,0.0055,0.0229,0.12195775,0.07597465,0.086570425,jumei
0,0.0055,0.1088,0.18341967,0.111371802,0.130703769,blizzard
0,0.0055,0.0159,0.12099409,0.076196454,0.085295863,jumei
0,0.0055,0.0106,0.24024072,0.146424432,0.169758504,egou
0,0.0055,0.0221,0.12216452,0.075778712,0.086955164,taobaocdn
0,0.0055,0.0222,0.096686274,0.062371764,0.067710392,74rz
0,0.0055,0.0222,0.007065386,0.006519232,0.00653577,amazon
0,0.0055,0.2566,0.002346396,0.005527838,0.001852477,tmall
0,0.0055,0.0257,0.18446651,0.114519906,0.129546557,sc
0,0.0055,0.0178,0.27085784,0.164794704,0.191190488,njdapaidang
0,0.0055,0.0213,0.10710579,0.066183474,0.076834053,360buyimg
0,0.0055,0.0076,0.21363601,0.131101606,0.150655207,aliimg
0,0.0055,0.0194,0.08318776,0.050712656,0.060931432,yhd
0,0.0055,0.0229,0.005352914,0.005451748,0.00536704,360buyimg
0,0.0055,0.0116,0.12667456,0.076364736,0.091702192,amazon
0,0.0055,0.0213,0.09381333,0.058407998,0.067379331,feidee
0,0.0055,0.0071,0.14883652,0.092381912,0.105175564,babytree
0,0.0055,0.0222,0.16648164,0.101448984,0.118667148,lemall
0,0.0055,0.0076,0.006413519,0.007168111,0.005299463,360buyimg
0,0.0055,0.0103,0.17276552,0.105979312,0.122495864,dreamstime
0,0.00545,0.0229,0.13883549,0.085541294,0.098774843,vsco
0,0.00545,0.1193,0.22397575,0.13714545,0.157983025,tmall
0,0.00545,0.0159,0.006566167,0.0046597,0.007326317,meituan
0,0.00545,0.0177,0.009639919,0.008303951,0.008127943,alimama
0,0.00545,0.0229,0.1265099,0.07714594,0.09089693,yihaodianimg
0,0.00545,0.0343,0.12596893,0.079821358,0.088268251,ebaystatic
0,0.00545,0.0213,0.007477641,0.004926585,0.008174349,myshopify
0,0.00545,0.0213,0.13888702,0.086412212,0.098180914,taobaocdn
0,0.00545,0.0283,0.16115451,0.100252706,0.113408157,xx00mm1
0,0.00545,0.0158,0.006265909,0.007879545,0.004566136,vip
0,0.00545,0.0222,0.014191598,0.011954959,0.010624119,tmall
0,0.00545,0.0209,0.008152753,0.006571652,0.007716927,haibao
0,0.00545,0.0295,0.16644141,0.101504846,0.118548987,yhd
0,0.00545,0.0112,0.008837372,0.008982423,0.00669616,babytree
0,0.00545,0.0575,0.007713884,0.00898833,0.005399719,alibaba
0,0.00545,0.0072,0.2631293,0.15855758,0.18695051,suning
0,0.00545,0.0072,0.006473094,0.007683856,0.004951166,babytree
0,0.00545,0.0587,0.13513944,0.085403664,0.094627608,lemall
0,0.0054,0.0209,0.098811805,0.061607083,0.070668264,vip
0,0.0054,0.0102,0.13943401,0.086660406,0.098593807,babytree
0,0.0054,0.0213,0.12723175,0.07725905,0.091612225,jd
0,0.0054,0.0592,0.13325188,0.082631128,0.094506316,vmall
0,0.0054,0.0116,0.008837372,0.006702423,0.00837616,alimama
0,0.0054,0.0105,0.009603322,0.007001993,0.009032325,vip
0,0.0054,0.0103,0.09307742,0.057126452,0.067434194,vip
0,0.0054,0.011,0.12063354,0.075780124,0.085133478,mbaobao
0,0.0054,0.0221,0.1462242,0.09101452,0.10313694,aliimg
0,0.0054,0.0989,0.005295664,0.007137398,0.003976965,taobaocdn
0,0.0054,0.0587,0.008120388,0.008992233,0.005834272,yhd
0,0.0054,0.033,0.10366273,0.066517638,0.072563911,jd
0,0.0054,0.0119,0.008088321,0.005452993,0.008451825,tbcdn
0,0.00535,0.0575,0.004271269,0.005762761,0.003799888,tmall
0,0.00535,0.0118,0.00739485,0.00495691,0.007996395,vip
0,0.00535,0.011,0.014066994,0.009320196,0.012396896,360buyimg
0,0.00535,0.0079,0.010305643,0.009383386,0.00802395,tbcdn
0,0.00535,0.0159,0.09700483,0.061962898,0.068293381,sc
0,0.00535,0.0283,0.09751895,0.06147137,0.069253265,alimama
0,0.00535,0.0234,0.007429689,0.005137813,0.007900782,twohou
0,0.00535,0.0159,0.15594181,0.096885086,0.109879267,taobaocdn
0,0.00535,0.0159,0.006636143,0.007821686,0.0049753,yihaodianimg
0,0.00535,0.0116,0.17042479,0.104854874,0.120557353,tmall
0,0.00535,0.0119,0.18789142,0.113414852,0.134223994,amazon
0,0.00535,0.0106,0.010515153,0.007829092,0.009430607,tbcdn
0,0.00535,0.0123,0.2320903,0.14293418,0.16291321,babytree
0,0.00535,0.0104,0.42993343,0.260040058,0.302603401,vip
0,0.00535,0.0182,0.15944374,0.099906244,0.111640618,alibaba
0,0.0053,0.0213,0.1272232,0.07741392,0.09142624,bimaivip
0,0.0053,0.0403,0.004893124,0.005295874,0.004835187,suning
0,0.0053,0.011,0.15089107,0.090814642,0.108593749,taobaocdn
0,0.0053,0.0222,0.11352047,0.070952282,0.080514329,airchina
0,0.0053,0.0295,0.13347244,0.080883464,0.096010708,amazon
0,0.0053,0.2566,0.1733459,0.10800754,0.12152213,360buyimg
0,0.0053,0.0592,0.09562871,0.061257226,0.067210097,api
0,0.0053,0.0183,0.100654036,0.062952422,0.071717825,jumei
0,0.0053,0.0295,0.09790355,0.06038213,0.070482485,ksmobile
0,0.0053,0.0221,0.1577926,0.09719556,0.11174482,atobo
0,0.0053,0.0194,0.003429532,0.003537719,0.004470672,alimama
0,0.0053,0.1088,0.009228617,0.00969717,0.006520032,u17
0,0.0053,0.0072,0.013507098,0.011704259,0.009934969,360buyimg
0,0.0053,0.0213,0.010008723,0.007885234,0.008776106,vip
0,0.0053,0.0343,0.16716805,0.10454083,0.117017635,suning
0,0.0053,0.0575,0.16820434,0.105162604,0.117743038,jd
0,0.0053,0.0587,0.1450521,0.09127126,0.10153647,ee-vip
0,0.0053,0.0213,0.010809422,0.010725653,0.007566595,amazon
0,0.0053,0.0116,0.12005478,0.075752868,0.084428346,lemall
0,0.00525,0.0319,0.15037847,0.092267082,0.106884929,zqvip2
0,0.00525,0.0159,0.08599523,0.054557138,0.061126661,zqvip2
0,0.00525,0.011,0.006371051,0.004742631,0.006919736,jd
0,0.00525,0.0281,0.00346452,0.006158712,0.002515164,etao
1,0.00525,0.0178,0.009179503,0.008987702,0.006965652,yihaodianimg
0,0.00525,0.0171,0.15220335,0.09312201,0.108342345,dangdang
0,0.00525,0.0257,0.40517586,0.245385516,0.285063102,meituan
0,0.00525,0.0182,0.007307589,0.008064553,0.005505312,suning
0,0.00525,0.1193,0.00724864,0.006269184,0.006784048,lemall
0,0.00525,0.0116,0.16827866,0.102807196,0.119565062,alibaba
0,0.00525,0.0194,0.119984925,0.074270955,0.085429448,vmall
0,0.00525,0.047,0.15879634,0.098997804,0.111517438,hnssyhbkj
0,0.00525,0.0163,0.011047125,0.010308275,0.008122988,vmall
0,0.00525,0.0119,0.14428803,0.086612818,0.104121621,hl
0,0.0052,0.0159,0.1835413,0.11112478,0.13084891,vip
0,0.0052,0.0106,0.005812764,0.006767658,0.004728935,vip
0,0.0052,0.0315,0.006980747,0.007348448,0.005636523,jinshavip444
1,0.0052,0.0116,0.09036854,0.054901124,0.065867978,vmall
0,0.0052,0.0106,0.010456204,0.008433722,0.008819343,aliimg
0,0.0052,0.0171,0.007115364,0.006669218,0.006300755,jd
0,0.0052,0.0106,0.15194824,0.092768944,0.108283768,ksmobile
0,0.0052,0.0138,0.010487706,0.006612624,0.010221394,meituan
0,0.0052,0.0116,0.12652746,0.076076476,0.091569222,jd
0,0.0052,0.0257,0.08190486,0.052142916,0.058203402,tmall
0,0.0052,0.0108,0.110003114,0.068241868,0.07844218,babytree
0,0.0052,0.0159,0.10382819,0.063696914,0.074749733,alibaba
0,0.0052,0.0213,0.3980522,0.24007132,0.28082654,taocaimall
0,0.0052,0.0116,0.10382819,0.062856914,0.075379733,vmall
0,0.0052,0.0194,0.009591252,0.006154751,0.009533876,12fou
0,0.0052,0.0116,0.012304634,0.00950278,0.010143244,xplxpt
0,0.0052,0.0116,0.14883652,0.091181912,0.105895564,tmall
0,0.0052,0.0072,0.095754564,0.060252738,0.068048195,ebayrtm
0,0.0052,0.0079,0.1630246,0.10081476,0.11498722,blizzard
0,0.0052,0.0989,0.012304634,0.01106278,0.008973244,taobaocdn
0,0.0052,0.0158,0.22369096,0.134374576,0.159583672,feidee
0,0.0052,0.0213,0.0948509,0.05999054,0.06720563,tmall
0,0.00515,0.0403,0.18031225,0.11162735,0.126728575,alibaba
0,0.00515,0.0403,0.014430702,0.011458421,0.011091491,vizury
0,0.00515,0.0177,0.020583898,0.015110339,0.015428729,liangyi120
0,0.00515,0.0146,0.22154087,0.136484522,0.155498609,tmall
0,0.00515,0.011,0.007931173,0.004918704,0.008521821,atobo
0,0.00515,0.0319,0.005812764,0.006167658,0.005148935,csai
0,0.00515,0.011,0.12394151,0.074724906,0.089579057,taobaocdn
0,0.00515,0.0177,0.007289589,0.006253753,0.006782712,mi
0,0.00515,0.0116,0.009978354,0.006707012,0.009534848,360buyimg
0,0.00515,0.016,0.09686133,0.060196798,0.069332931,mi
0,0.00515,0.0138,0.007706583,0.00614395,0.007344608,sevhk
0,0.00515,0.1088,0.014430702,0.012578421,0.010251491,vip
0,0.00515,0.0209,0.005313605,0.003548163,0.006539524,taobaocdn
0,0.00515,0.0213,0.101321995,0.060833197,0.073985397,alimama
0,0.00515,0.0183,0.017951638,0.014850983,0.012596147,360buyimg
0,0.00515,0.0183,0.13378727,0.080272362,0.096741089,sevhk
0,0.0051,0.0288,0.13420105,0.08184063,0.096010735,ksmobile
0,0.0051,0.1193,0.004662961,0.003997777,0.005424073,vizury
0,0.0051,0.0234,0.017951638,0.011930983,0.014756147,alimama
0,0.0051,0.0159,0.006732315,0.006519389,0.005912621,lemall
0,0.0051,0.0592,0.15194824,0.092768944,0.108223768,lemall
0,0.0051,0.0159,0.10857242,0.068063452,0.076870694,alimama
0,0.0051,0.0076,0.012699723,0.011499834,0.009039806,meituan
0,0.0051,0.0587,0.010487706,0.008692624,0.008601394,360buyimg
0,0.0051,0.0146,0.09244135,0.05770481,0.066088945,dangdang
0,0.0051,0.0177,0.2590713,0.15820278,0.18233991,ksmobile
0,0.0051,0.0183,0.14513424,0.090080544,0.102403968,jd
0,0.0051,0.0229,0.09686133,0.060556798,0.069032931,twohou
0,0.0051,0.0209,0.006998837,0.006399302,0.006309186,ocj
0,0.0051,0.0138,0.37221646,0.223489876,0.263491522,hbysvip
0,0.0051,0.0072,0.09974113,0.063444678,0.070178791,amazon
0,0.00505,0.0354,0.08992383,0.055714298,0.064656681,alimama
0,0.00505,0.0063,0.0066576,0.00563456,0.00646032,dangdang
0,0.00505,0.0123,0.15113816,0.092442896,0.107506712,yhd
0,0.00505,0.0159,0.095021546,0.060212928,0.067145082,babytree
0,0.00505,0.0106,0.012490004,0.010974002,0.009163003,rong360
0,0.00505,0.0257,0.22713348,0.139200088,0.159833436,vmall
0,0.00505,0.0257,0.006980747,0.008068448,0.005006523,tmall
0,0.00505,0.0136,0.010762602,0.008777561,0.008823821,suning
0,0.00505,0.0128,0.09240636,0.057243816,0.066364452,booen
0,0.00505,0.0183,0.010632992,0.008099795,0.009183094,etao
0,0.00505,0.0213,0.00871852,0.006031112,0.008532964,atobo
0,0.00505,0.0165,0.10300532,0.062243192,0.074803724,images-amazon
0,0.00505,0.0369,0.008954376,0.009092626,0.006508063,images-amazon
0,0.00505,0.0209,0.007753611,0.005092167,0.008127528,74rz
0,0.00505,0.0063,0.106541455,0.065844873,0.076169019,alibaba
0,0.00505,0.0221,0.12034047,0.075964282,0.084448329,360buyimg
0,0.00505,0.0213,0.12063354,0.072620124,0.087293478,alibaba
0,0.00505,0.0158,0.009799868,0.008959921,0.007579908,blizzard
0,0.005,0.0575,0.105448306,0.066028984,0.074743814,jd
0,0.005,0.0146,0.2231802,0.13718812,0.15676614,wjumei
0,0.005,0.0343,0.006763607,0.006858164,0.005634525,yihaodianimg
0,0.005,0.0115,0.104530185,0.063278111,0.07575113,kuailevip
0,0.005,0.0146,0.18341967,0.113931802,0.128483769,yhd
0,0.005,0.0138,0.005530357,0.005278214,0.00540125,yhd
0,0.005,0.0592,0.005830705,0.006138423,0.005101494,ebayimg
0,0.005,0.0403,0.14423975,0.09050385,0.100997825,jumei
0,0.005,0.0213,0.18341967,0.110291802,0.131213769,yhd
0,0.005,0.0072,0.006566167,0.0072197,0.005136317,vip
0,0.005,0.0213,0.10224286,0.064705716,0.072050002,surex
0,0.005,0.0295,0.10175395,0.06377237,0.072187765,lemall
0,0.005,0.0159,0.18045858,0.111355148,0.127011006,meituan
0,0.005,0.0213,0.014192283,0.00851537,0.012934598,blizzard
0,0.005,0.0124,0.20859522,0.129157132,0.146016654,babytree
0,0.005,0.1193,0.11350602,0.069583612,0.081344214,jinshavip222
0,0.005,0.0124,0.09014544,0.057567264,0.063491808,aliimg
0,0.00495,0.0079,0.0944615,0.0599969,0.06660305,ttgv
0,0.00495,0.0159,0.09376511,0.059899066,0.065875577,vip
0,0.00495,0.0166,0.013270497,0.011282298,0.009769348,lemall
0,0.00495,0.0108,0.007401139,0.005440683,0.007400797,ablvip
0,0.00495,0.0166,0.11800739,0.071524434,0.085035173,feidee
0,0.00495,0.0159,0.33149636,0.202457816,0.232347452,yunos
0,0.00495,0.0823,0.01015082,0.007930492,0.008695574,ebimall
0,0.00495,0.0234,0.14255825,0.08625495,0.102220775,alimama
0,0.00495,0.2566,0.102081686,0.064809012,0.07175718,tmall
0,0.00495,0.0102,0.005557656,0.004534594,0.005960359,tbcdn
0,0.00495,0.0106,0.12005478,0.075152868,0.084668346,ikea
0,0.00495,0.0079,0.22891483,0.139588898,0.161530381,taobaocdn
0,0.00495,0.0221,0.035259545,0.023675727,0.025761682,gome
0,0.00495,0.0178,0.007464945,0.008318967,0.005315462,taobao
